Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8DDCA,2016.06,1338.235,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2016.09,1447.486,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2016.12,1209.182,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2017.03,1208.364,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2017.06,1316.85,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2017.09,1452.623,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2017.12,1232.136,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2018.03,1194.038,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2018.06,1429.573,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2018.09,1555.126,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2018.12,1365.17,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2019.03,1281.448,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2019.06,1448.525,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2019.09,1581.085,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2019.12,1292.376,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2020.03,1259.939,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2020.06,1232.402,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2020.09,1506.386,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2020.12,1320.631,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2021.03,1125.668,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2021.06,1197.977,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2021.09,1493.382,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2021.12,1360.275,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2022.03,1235.711,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2022.06,1346.003,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2022.09,1770.891,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2022.12,1302.565,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2023.03,1282.892,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2023.06,1625.896,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2023.09,1746.354,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2023.12,1438.389,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2024.03,1342.752,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2024.06,1492.582,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2024.09,1713.802,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8DDCA,2024.12,1431.812,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,"Electricity, Gas, Water and Waste Services",Current,Unadjusted,
BDCQ.SF8EE1CA,2016.06,1717.433,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2016.09,1411.246,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2016.12,2213.7,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.03,1490.409,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.06,1904.505,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.09,1658.112,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2017.12,1965.434,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.03,1589.187,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.06,2083.904,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.09,1931.651,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2018.12,1910.087,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.03,1464.328,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.06,2462.741,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.09,2125.036,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2019.12,2610.547,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.03,2100.763,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.06,926.363,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.09,2752.462,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2020.12,2639.75,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2021.03,2206.597,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2021.06,2953.896,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2021.09,1728.574,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2021.12,2614.005,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2022.03,1891.218,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2022.06,2493.232,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2022.09,2585.729,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2022.12,3372.71,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2023.03,2244.853,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2023.06,3471.096,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2023.09,3219.587,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2023.12,3419.638,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2024.03,2086.938,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2024.06,3308.004,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2024.09,2811.874,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EE1CA,2024.12,2994.125,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Construction,Current prices,Unadjusted,
BDCQ.SF8EECA,2016.06,1717.433,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2016.09,1411.246,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2016.12,2213.7,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2017.03,1490.409,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2017.06,1904.505,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2017.09,1658.112,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2017.12,1965.434,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2018.03,1589.187,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2018.06,2083.904,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2018.09,1931.651,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2018.12,1910.087,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2019.03,1464.328,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2019.06,2462.741,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2019.09,2125.036,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2019.12,2610.547,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2020.03,2100.763,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2020.06,926.363,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2020.09,2752.462,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2020.12,2639.75,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2021.03,2206.597,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2021.06,2953.896,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2021.09,1728.574,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2021.12,2614.005,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2022.03,1891.218,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2022.06,2493.232,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2022.09,2585.729,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2022.12,3372.71,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2023.03,2244.853,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2023.06,3471.096,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2023.09,3219.587,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2023.12,3419.638,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2024.03,2086.938,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2024.06,3308.004,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2024.09,2811.874,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8EECA,2024.12,2994.125,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Construction,Current,Unadjusted,
BDCQ.SF8FF1CA,2016.06,2260.753,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2016.09,2191.993,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2016.12,2286.797,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.03,1975.009,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.06,2338.595,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.09,2116.378,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2017.12,2221.034,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.03,1722.627,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.06,2463.574,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.09,2385.577,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2018.12,2153.022,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.03,1950.661,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.06,2777.321,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.09,2239.336,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2019.12,2344.718,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.03,2392.788,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.06,2761.382,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.09,3447.386,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2020.12,3239.37,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2021.03,2270.778,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2021.06,3451.589,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2021.09,2332.783,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2021.12,3488.435,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2022.03,2839.956,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2022.06,3999.069,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2022.09,2240.318,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2022.12,2978.455,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2023.03,2185.936,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2023.06,3994.312,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2023.09,3116.938,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2023.12,3066.815,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2024.03,2671.455,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2024.06,4043.729,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2024.09,2980.985,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FF1CA,2024.12,2775.503,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF8FFCA,2016.06,2260.753,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2016.09,2191.993,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2016.12,2286.797,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2017.03,1975.009,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2017.06,2338.595,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2017.09,2116.378,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
